return_id,order_id,product_id,return_date,return_reason
3762,4747,682,2023-11-21,Late Delivery
3763,14504,967,2025-03-12,Defective
3764,17053,853,2024-09-18,Changed Mind
3765,12577,449,2023-04-11,Wrong Size
3766,5108,411,2023-06-15,Late Delivery
3767,909,216,2025-03-29,Late Delivery
3768,17967,831,2024-08-19,Changed Mind
3769,7414,618,2024-06-10,Changed Mind
3770,7185,762,2025-08-05,Wrong Size
3771,13126,923,2023-11-30,Defective
3772,11747,528,2023-04-13,Late Delivery
3773,4962,473,2024-11-10,Wrong Size
3774,5992,789,2023-11-09,Defective
3775,19504,739,2023-07-07,Defective
3776,19589,559,2022-10-26,Late Delivery
3777,4776,684,2024-10-16,Changed Mind
3778,11973,686,2025-04-23,Defective
3779,14153,749,2024-08-15,Changed Mind
3780,9663,605,2024-07-09,Late Delivery
3781,66,696,2024-01-23,Late Delivery
3782,18610,498,2025-04-27,Wrong Size
3783,1447,721,2023-01-14,Wrong Size
3784,18092,221,2023-04-16,Late Delivery
3785,16454,254,2023-10-26,Late Delivery
3786,10893,344,2023-05-22,Wrong Size
3787,7829,355,2025-02-07,Late Delivery
3788,5249,345,2023-05-09,Late Delivery
3789,16848,264,2025-04-30,Wrong Size
3790,619,106,2024-01-24,Wrong Size
3791,16049,167,2024-10-09,Defective
3792,17109,582,2024-12-04,Wrong Size
3793,19309,300,2023-11-02,Defective
3794,8917,850,2023-09-09,Wrong Size
3795,15527,297,2024-04-22,Wrong Size
3796,10397,597,2023-10-14,Changed Mind
3797,66,792,2022-12-03,Defective
3798,3161,662,2025-09-06,Changed Mind
3799,10673,408,2025-03-20,Late Delivery
3800,12503,432,2023-02-03,Changed Mind
3801,18317,700,2024-12-12,Late Delivery
3802,5993,983,2024-05-04,Changed Mind
3803,10729,732,2023-12-22,Late Delivery
3804,19400,628,2024-02-11,Wrong Size
3805,18909,260,2024-05-04,Changed Mind
3806,17469,919,2023-11-19,Changed Mind
3807,11598,828,2025-09-01,Changed Mind
3808,13231,190,2023-01-03,Defective
3809,13887,844,2023-05-12,Late Delivery
3810,18704,689,2024-07-21,Wrong Size
3811,11555,196,2024-09-07,Wrong Size
3812,10992,382,2023-06-20,Changed Mind
3813,2003,194,2024-10-24,Changed Mind
3814,1427,451,2024-10-15,Wrong Size
3815,19719,22,2023-12-09,Changed Mind
3816,18170,238,2023-07-12,Defective
3817,16656,398,2024-08-12,Wrong Size
3818,12356,285,2022-11-07,Wrong Size
3819,16829,851,2024-06-26,Wrong Size
3820,16042,793,2024-10-30,Late Delivery
3821,15499,571,2023-09-09,Wrong Size
3822,2405,331,2025-01-02,Wrong Size
3823,6824,477,2023-02-25,Changed Mind
3824,9455,296,2025-09-14,Late Delivery
3825,7818,441,2024-04-26,Late Delivery
3826,6951,978,2022-10-16,Late Delivery
3827,64,899,2024-07-26,Wrong Size
3828,15551,473,2022-11-21,Defective
3829,10817,66,2025-05-06,Late Delivery
3830,18719,328,2022-12-23,Changed Mind
3831,10207,325,2025-04-01,Wrong Size
3832,18710,377,2023-02-02,Defective
3833,15765,973,2023-01-22,Defective
3834,13178,276,2023-02-14,Changed Mind
3835,3866,953,2023-04-02,Defective
3836,10439,530,2023-07-02,Late Delivery
3837,3655,9,2024-09-30,Defective
3838,13954,331,2024-12-05,Wrong Size
3839,19545,982,2025-07-20,Wrong Size
3840,8290,164,2024-04-05,Changed Mind
3841,4729,154,2025-01-13,Defective
3842,13015,561,2025-01-25,Late Delivery
3843,15267,2,2022-10-28,Wrong Size
3844,1837,52,2025-03-24,Defective
3845,18853,110,2023-06-01,Wrong Size
3846,6929,673,2023-12-13,Changed Mind
3847,3576,202,2023-09-28,Changed Mind
3848,14613,154,2024-12-18,Wrong Size
3849,10986,878,2024-08-09,Late Delivery
3850,19794,781,2023-03-03,Wrong Size
3851,2509,838,2023-10-14,Defective
3852,4312,13,2022-11-22,Changed Mind
3853,1928,126,2022-10-18,Defective
3854,17814,525,2025-08-21,Defective
3855,11401,216,2023-03-27,Defective
3856,6818,127,2024-09-30,Wrong Size
3857,12123,10,2023-07-29,Defective
3858,15919,219,2025-03-20,Late Delivery
3859,11018,519,2024-12-18,Late Delivery
3860,19476,714,2024-04-02,Wrong Size
3861,2760,234,2023-05-18,Changed Mind
3862,8830,667,2025-01-09,Defective
3863,10656,910,2023-09-22,Changed Mind
3864,4128,542,2022-09-26,Changed Mind
3865,18486,189,2024-01-09,Defective
3866,3320,825,2025-01-11,Defective
3867,5313,333,2023-05-23,Wrong Size
3868,18364,235,2024-08-18,Wrong Size
3869,17327,257,2024-08-06,Defective
3870,10470,526,2023-12-23,Wrong Size
3871,7641,264,2023-06-16,Changed Mind
3872,13908,553,2022-11-11,Wrong Size
3873,19213,947,2024-08-07,Changed Mind
3874,6565,19,2022-09-21,Changed Mind
3875,18213,807,2024-01-26,Defective
3876,10812,534,2025-08-07,Changed Mind
3877,19747,794,2022-11-17,Defective
3878,1823,35,2024-03-17,Defective
3879,4145,911,2024-08-30,Late Delivery
3880,1969,305,2025-05-13,Late Delivery
3881,5645,299,2022-10-05,Late Delivery
3882,1158,92,2024-05-11,Defective
3883,14598,648,2023-05-14,Late Delivery
3884,15002,761,2023-12-21,Late Delivery
3885,2105,217,2025-06-28,Changed Mind
3886,2836,170,2023-12-18,Wrong Size
3887,9982,313,2024-02-22,Changed Mind
3888,2476,688,2023-03-12,Wrong Size
3889,5510,977,2023-07-22,Wrong Size
3890,7450,917,2025-03-14,Changed Mind
3891,10755,353,2025-04-05,Defective
3892,1290,825,2024-09-23,Changed Mind
3893,11403,720,2024-11-11,Wrong Size
3894,9767,979,2025-04-22,Changed Mind
3895,7454,690,2024-02-26,Wrong Size
3896,15117,620,2025-01-06,Changed Mind
3897,13133,502,2024-07-25,Late Delivery
3898,367,515,2023-11-24,Wrong Size
3899,15187,628,2025-06-13,Changed Mind
3900,4283,290,2025-08-15,Defective
3901,665,946,2022-12-13,Changed Mind
3902,3251,665,2023-08-04,Wrong Size
3903,1595,629,2023-12-22,Changed Mind
3904,14257,292,2022-10-05,Defective
3905,8252,621,2024-03-05,Wrong Size
3906,246,915,2024-10-15,Changed Mind
3907,11022,537,2022-12-20,Changed Mind
3908,14319,194,2024-11-17,Wrong Size
3909,2965,134,2023-12-01,Late Delivery
3910,19737,776,2024-01-15,Defective
3911,3649,136,2024-06-14,Wrong Size
3912,16661,890,2023-06-01,Late Delivery
3913,8275,827,2023-09-18,Defective
3914,8153,349,2025-05-20,Wrong Size
3915,5583,194,2024-05-18,Late Delivery
3916,2066,943,2025-03-15,Defective
3917,18278,400,2024-12-27,Defective
3918,2921,342,2024-05-20,Changed Mind
3919,9098,711,2022-12-26,Wrong Size
3920,10784,782,2025-02-28,Defective
3921,7849,3,2024-07-24,Defective
3922,18280,557,2023-05-27,Late Delivery
3923,8885,902,2022-10-13,Defective
3924,18002,638,2023-10-03,Defective
3925,7330,316,2022-10-27,Changed Mind
3926,19084,373,2024-02-24,Wrong Size
3927,19737,85,2024-05-24,Wrong Size
3928,18793,622,2025-02-19,Wrong Size
3929,12926,900,2023-11-25,Late Delivery
3930,3837,428,2024-07-02,Changed Mind
3931,12735,371,2023-03-30,Late Delivery
3932,16024,101,2024-08-07,Late Delivery
3933,7459,135,2025-09-05,Defective
3934,4332,616,2024-10-15,Changed Mind
3935,17904,976,2025-06-18,Wrong Size
3936,9086,244,2023-08-31,Late Delivery
3937,10729,325,2024-06-24,Wrong Size
3938,9408,220,2024-02-27,Defective
3939,13115,24,2024-09-16,Wrong Size
3940,2635,641,2022-11-27,Changed Mind
3941,911,66,2023-01-31,Defective
3942,8261,80,2025-07-26,Defective
3943,12562,334,2025-06-11,Defective
3944,6764,866,2023-06-03,Late Delivery
3945,18121,191,2022-11-28,Wrong Size
3946,3686,320,2024-01-25,Late Delivery
3947,7652,495,2025-04-06,Defective
3948,7981,427,2023-10-08,Wrong Size
3949,16157,566,2024-03-26,Defective
3950,8342,26,2023-07-03,Changed Mind
3951,14513,664,2025-09-14,Late Delivery
3952,16233,17,2025-06-21,Wrong Size
3953,16124,255,2025-07-22,Changed Mind
3954,11102,319,2023-05-24,Wrong Size
3955,6881,593,2025-04-15,Late Delivery
3956,2079,165,2024-11-06,Late Delivery
3957,2636,786,2023-09-12,Changed Mind
3958,15774,854,2025-05-23,Changed Mind
3959,4166,547,2023-04-19,Late Delivery
3960,5856,698,2022-10-20,Changed Mind
3961,3639,670,2024-03-06,Defective
3962,373,366,2024-01-01,Late Delivery
3963,12107,431,2022-11-10,Changed Mind
3964,3694,603,2025-04-04,Wrong Size
3965,7641,660,2025-03-23,Changed Mind
3966,7619,290,2023-03-25,Changed Mind
3967,14743,845,2024-09-27,Late Delivery
3968,547,624,2025-02-04,Wrong Size
3969,13394,980,2025-01-25,Late Delivery
3970,2102,227,2024-12-29,Wrong Size
3971,6401,528,2024-07-11,Changed Mind
3972,7753,418,2025-01-24,Changed Mind
3973,7044,602,2024-02-23,Defective
3974,5496,576,2024-08-06,Late Delivery
3975,4091,80,2022-11-28,Wrong Size
3976,9050,853,2024-08-31,Late Delivery
3977,3336,343,2024-05-28,Wrong Size
3978,7853,620,2022-12-23,Late Delivery
3979,1285,727,2025-07-12,Late Delivery
3980,12353,759,2024-03-22,Late Delivery
3981,12808,231,2024-07-17,Changed Mind
3982,8904,40,2023-05-01,Defective
3983,16690,708,2024-11-27,Changed Mind
3984,18921,174,2024-07-19,Wrong Size
3985,12815,701,2025-09-12,Defective
3986,5132,912,2023-01-16,Defective
3987,17193,112,2025-07-20,Changed Mind
3988,7829,697,2023-04-26,Late Delivery
3989,17236,512,2023-05-14,Changed Mind
3990,18100,727,2025-09-03,Late Delivery
3991,18115,181,2023-07-26,Late Delivery
3992,4244,366,2025-04-06,Changed Mind
3993,11787,51,2024-02-16,Wrong Size
3994,9474,880,2023-03-18,Changed Mind
3995,19777,1,2023-04-21,Late Delivery
3996,19010,157,2023-04-24,Late Delivery
3997,1406,264,2025-02-06,Defective
3998,826,395,2024-10-08,Defective
3999,15216,603,2025-08-29,Changed Mind
4000,9483,652,2023-07-10,Late Delivery
4001,18121,80,2024-08-09,Wrong Size
4002,3176,988,2025-01-22,Defective
4003,14324,561,2022-12-12,Wrong Size
4004,2827,383,2024-10-29,Wrong Size
4005,13517,844,2023-05-07,Late Delivery
4006,1174,405,2023-05-07,Wrong Size
4007,9767,310,2025-07-31,Late Delivery
4008,4251,82,2024-01-19,Changed Mind
4009,7274,72,2024-11-11,Late Delivery
4010,5383,308,2022-11-18,Changed Mind
4011,9293,596,2024-04-12,Defective
4012,5524,839,2024-04-16,Defective
4013,19683,967,2024-12-28,Wrong Size
4014,10448,965,2023-11-28,Changed Mind
4015,1195,712,2024-08-03,Defective
4016,12275,364,2023-08-13,Wrong Size
4017,1135,65,2024-07-22,Changed Mind
4018,10574,823,2025-04-13,Wrong Size
4019,19149,689,2024-11-16,Defective
4020,15190,29,2024-12-27,Defective
4021,809,589,2024-03-25,Late Delivery
4022,2523,626,2023-12-27,Late Delivery
4023,13289,510,2024-12-20,Late Delivery
4024,10427,899,2023-08-08,Changed Mind
4025,12197,135,2025-03-20,Defective
4026,2325,907,2025-06-10,Changed Mind
4027,19944,59,2023-11-12,Changed Mind
4028,15313,43,2024-01-22,Changed Mind
4029,10305,202,2023-04-25,Defective
4030,19712,149,2023-02-13,Late Delivery
4031,1965,493,2022-11-21,Changed Mind
4032,17374,929,2023-04-09,Wrong Size
4033,14652,866,2024-12-25,Late Delivery
4034,16719,659,2024-12-30,Defective
4035,917,327,2024-12-13,Changed Mind
4036,1666,813,2025-02-26,Late Delivery
4037,15273,505,2022-12-12,Wrong Size
4038,10448,40,2024-07-08,Changed Mind
4039,2871,386,2024-09-15,Late Delivery
4040,9447,493,2023-11-19,Defective
4041,11920,105,2024-01-22,Late Delivery
4042,11407,746,2024-05-26,Wrong Size
4043,2364,629,2024-09-22,Wrong Size
4044,4361,565,2023-01-15,Late Delivery
4045,14076,591,2023-05-12,Wrong Size
4046,14430,367,2025-08-07,Late Delivery
4047,5313,946,2025-09-12,Defective
4048,4091,94,2023-11-29,Defective
4049,4138,310,2023-04-10,Changed Mind
4050,8558,808,2022-10-21,Wrong Size
4051,18462,181,2023-10-28,Changed Mind
4052,9510,71,2023-04-02,Defective
4053,18473,78,2023-01-05,Wrong Size
4054,6517,364,2024-06-23,Defective
4055,7023,90,2025-08-02,Changed Mind
4056,8276,610,2024-01-09,Wrong Size
4057,8161,228,2022-12-27,Late Delivery
4058,16730,235,2023-06-28,Wrong Size
4059,14549,537,2023-07-10,Changed Mind
4060,7533,992,2024-04-25,Changed Mind
4061,2667,148,2023-05-16,Changed Mind
4062,2997,655,2024-01-02,Defective
4063,1293,625,2024-04-26,Changed Mind
4064,12446,83,2024-08-17,Wrong Size
4065,13010,973,2024-11-17,Defective
4066,707,951,2024-04-27,Defective
4067,2523,465,2023-02-05,Changed Mind
4068,12842,243,2025-03-27,Changed Mind
4069,12472,728,2023-10-01,Late Delivery
4070,14212,735,2024-10-19,Wrong Size
4071,8695,67,2023-06-11,Late Delivery
4072,6547,477,2025-07-16,Late Delivery
4073,1154,176,2024-07-10,Late Delivery
4074,18124,957,2025-09-15,Late Delivery
4075,11386,963,2025-05-31,Changed Mind
4076,1775,779,2024-12-19,Late Delivery
4077,3044,360,2025-07-26,Late Delivery
4078,10306,491,2023-09-17,Wrong Size
4079,6685,142,2023-12-26,Late Delivery
4080,17691,968,2022-11-04,Defective
4081,10842,67,2023-08-07,Defective
4082,4626,882,2024-01-05,Late Delivery
4083,1599,957,2025-06-19,Wrong Size
4084,13714,221,2022-12-16,Wrong Size
4085,17216,799,2022-10-19,Wrong Size
4086,9661,960,2023-01-10,Changed Mind
4087,2476,850,2025-01-02,Late Delivery
4088,19961,761,2025-08-30,Defective
4089,16992,376,2023-11-14,Wrong Size
4090,14233,446,2023-04-27,Defective
4091,3617,486,2024-12-10,Defective
4092,19614,724,2022-12-13,Changed Mind
4093,4255,388,2024-02-27,Wrong Size
4094,2698,982,2023-03-20,Wrong Size
4095,16662,745,2025-01-06,Late Delivery
4096,12862,473,2023-03-16,Wrong Size
4097,14219,448,2024-04-15,Wrong Size
4098,14419,423,2024-12-20,Late Delivery
4099,3280,17,2022-12-15,Late Delivery
4100,802,244,2023-08-09,Wrong Size
4101,10095,95,2025-07-03,Wrong Size
4102,6085,845,2025-04-06,Late Delivery
4103,2443,513,2024-09-08,Defective
4104,438,712,2023-10-01,Changed Mind
4105,619,391,2023-09-11,Changed Mind
4106,15026,559,2025-02-23,Late Delivery
4107,12321,332,2024-05-08,Late Delivery
4108,10713,781,2024-01-05,Defective
4109,19441,864,2024-10-13,Late Delivery
4110,2023,139,2023-08-26,Wrong Size
4111,19576,113,2025-07-26,Wrong Size
4112,16661,80,2024-11-24,Late Delivery
4113,11181,400,2024-05-15,Changed Mind
4114,13066,183,2024-09-08,Late Delivery
4115,16390,89,2024-05-23,Defective
4116,916,43,2023-03-05,Changed Mind
4117,13193,762,2025-02-03,Defective
4118,12244,998,2024-11-05,Wrong Size
4119,12794,751,2025-06-20,Changed Mind
4120,324,951,2022-11-18,Changed Mind
4121,17759,964,2024-11-26,Late Delivery
4122,35,250,2023-05-18,Late Delivery
4123,6823,12,2024-08-17,Wrong Size
4124,4319,406,2024-03-12,Wrong Size
4125,17086,671,2022-11-09,Late Delivery
4126,19029,374,2024-12-12,Changed Mind
4127,3132,740,2023-04-15,Wrong Size
4128,16790,508,2023-10-19,Wrong Size
4129,1840,453,2023-08-22,Late Delivery
4130,2780,855,2024-11-09,Late Delivery
4131,1566,585,2024-04-27,Defective
4132,8757,429,2025-04-15,Late Delivery
4133,7638,658,2023-12-17,Late Delivery
4134,13994,610,2024-07-03,Late Delivery
4135,19264,763,2024-11-25,Late Delivery
4136,344,162,2023-06-23,Changed Mind
4137,18743,837,2023-08-25,Wrong Size
4138,8703,101,2024-08-06,Defective
4139,3508,263,2023-08-12,Changed Mind
4140,16135,597,2023-09-28,Late Delivery
4141,19809,969,2023-11-26,Late Delivery
4142,16950,160,2025-01-30,Late Delivery
4143,4558,504,2024-01-16,Defective
4144,17284,221,2025-08-21,Changed Mind
4145,702,870,2023-03-21,Defective
4146,13936,230,2024-04-12,Late Delivery
4147,12275,961,2025-04-06,Wrong Size
4148,4668,333,2023-08-17,Late Delivery
4149,7092,685,2025-06-14,Defective
4150,12186,280,2025-07-27,Wrong Size
4151,16139,898,2023-08-17,Wrong Size
4152,18043,179,2022-10-18,Wrong Size
4153,566,16,2025-09-10,Late Delivery
4154,18889,33,2022-10-16,Late Delivery
4155,6930,847,2024-04-29,Defective
4156,19951,599,2023-07-02,Changed Mind
4157,10482,295,2024-12-16,Changed Mind
4158,19672,217,2023-11-15,Defective
4159,15903,787,2025-06-06,Late Delivery
4160,15470,381,2025-07-12,Wrong Size
4161,19152,685,2024-03-02,Late Delivery
4162,17984,710,2022-12-17,Late Delivery
4163,11711,569,2023-08-16,Defective
4164,19984,339,2023-07-27,Changed Mind
4165,6285,426,2022-11-08,Wrong Size
4166,18632,328,2024-01-23,Changed Mind
4167,7457,840,2025-01-08,Late Delivery
4168,14504,265,2022-10-12,Changed Mind
4169,8487,830,2025-02-16,Wrong Size
4170,826,916,2024-10-19,Defective
4171,124,614,2025-02-19,Changed Mind
4172,5474,461,2025-05-15,Wrong Size
4173,14524,806,2024-11-26,Wrong Size
4174,14149,742,2025-02-26,Wrong Size
4175,16211,332,2024-07-01,Changed Mind
4176,3174,641,2023-04-10,Changed Mind
4177,14237,608,2022-10-07,Changed Mind
4178,1499,401,2023-02-13,Changed Mind
4179,2362,873,2024-03-04,Changed Mind
4180,2484,791,2024-01-19,Wrong Size
4181,1224,143,2024-04-17,Wrong Size
4182,17245,371,2024-11-09,Wrong Size
4183,8248,146,2024-05-24,Defective
4184,14266,462,2024-07-04,Defective
4185,16827,174,2025-06-01,Wrong Size
4186,6564,637,2023-06-04,Changed Mind
4187,15967,643,2023-07-20,Defective
4188,8418,490,2025-01-16,Changed Mind
4189,4731,194,2025-08-24,Late Delivery
4190,16942,237,2025-03-30,Defective
4191,4433,781,2025-09-13,Late Delivery
4192,17929,59,2025-02-02,Changed Mind
4193,10304,392,2022-10-11,Wrong Size
4194,1726,530,2023-10-17,Wrong Size
4195,18396,634,2025-08-02,Wrong Size
4196,19338,197,2023-10-20,Changed Mind
4197,11795,229,2023-07-07,Defective
4198,10518,408,2023-05-06,Defective
4199,6662,174,2024-05-25,Defective
4200,19563,54,2022-12-24,Wrong Size
4201,3896,239,2024-06-26,Defective
4202,19042,913,2023-11-27,Late Delivery
4203,1181,142,2024-08-22,Late Delivery
4204,17442,792,2024-11-20,Changed Mind
4205,13220,515,2024-09-16,Late Delivery
4206,17597,872,2022-12-10,Changed Mind
4207,8898,856,2025-04-19,Wrong Size
4208,10878,882,2023-11-19,Changed Mind
4209,12427,892,2025-04-19,Changed Mind
4210,4537,707,2023-07-15,Wrong Size
4211,11686,96,2025-05-09,Late Delivery
4212,19001,543,2024-09-07,Late Delivery
4213,13238,500,2024-11-01,Late Delivery
4214,11935,295,2023-11-05,Changed Mind
4215,14060,71,2024-06-23,Wrong Size
4216,18621,680,2025-08-09,Changed Mind
4217,2144,349,2023-03-20,Changed Mind
4218,10321,629,2023-03-19,Late Delivery
4219,12520,103,2023-02-27,Changed Mind
4220,15699,113,2025-02-05,Changed Mind
4221,4176,17,2024-02-04,Wrong Size
4222,12040,450,2024-07-20,Late Delivery
4223,7471,585,2024-07-29,Wrong Size
4224,14147,655,2025-06-14,Late Delivery
4225,14353,103,2024-02-06,Wrong Size
4226,16484,711,2025-02-22,Defective
4227,15905,532,2023-11-06,Defective
4228,11843,691,2024-01-03,Late Delivery
4229,13426,644,2025-07-29,Wrong Size
4230,12061,824,2023-02-27,Wrong Size
4231,8265,207,2024-04-15,Wrong Size
4232,5121,935,2023-03-18,Wrong Size
4233,14797,783,2023-08-01,Late Delivery
4234,17424,458,2023-11-29,Defective
4235,19890,662,2025-05-29,Wrong Size
4236,17916,176,2024-09-03,Late Delivery
4237,582,77,2024-04-03,Late Delivery
4238,19702,909,2024-02-13,Wrong Size
4239,10533,267,2022-11-02,Changed Mind
4240,6940,600,2024-02-26,Late Delivery
4241,19408,910,2024-09-14,Defective
4242,8269,421,2022-11-22,Wrong Size
4243,10585,999,2024-10-18,Defective
4244,4508,724,2023-03-11,Changed Mind
4245,6484,721,2024-10-05,Defective
4246,901,592,2025-01-18,Defective
4247,12275,419,2023-08-13,Late Delivery
4248,882,240,2022-09-30,Wrong Size
4249,5443,478,2024-05-26,Changed Mind
4250,14957,398,2023-11-11,Defective
4251,15730,404,2025-04-12,Late Delivery
4252,1126,961,2025-08-04,Wrong Size
4253,8050,894,2022-09-27,Wrong Size
4254,15273,732,2025-03-22,Wrong Size
4255,3499,537,2024-10-10,Wrong Size
4256,3166,262,2023-12-15,Wrong Size
4257,6904,993,2023-04-04,Late Delivery
4258,9662,765,2024-09-09,Late Delivery
4259,13932,741,2025-08-09,Defective
4260,17948,98,2025-03-22,Late Delivery
4261,13426,219,2025-06-21,Late Delivery
4262,2591,823,2025-08-06,Changed Mind
4263,16108,364,2022-11-14,Late Delivery
4264,13143,14,2024-11-25,Late Delivery
4265,7420,358,2025-09-10,Late Delivery
4266,9143,390,2024-04-07,Wrong Size
4267,7361,505,2023-08-02,Changed Mind
4268,14639,712,2024-10-14,Late Delivery
4269,3617,104,2024-11-20,Late Delivery
4270,12061,903,2024-03-01,Defective
4271,4788,325,2022-12-12,Changed Mind
4272,8941,196,2024-12-16,Wrong Size
4273,6560,60,2024-05-22,Late Delivery
4274,17281,988,2023-06-18,Wrong Size
4275,6802,289,2025-01-22,Defective
4276,6736,649,2023-10-13,Wrong Size
4277,19937,523,2023-08-22,Defective
4278,10154,450,2025-09-05,Defective
4279,17075,935,2025-04-04,Defective
4280,14720,56,2024-09-16,Defective
4281,15103,262,2023-01-27,Wrong Size
4282,721,158,2024-03-10,Wrong Size
4283,18232,51,2023-12-31,Late Delivery
4284,17873,676,2025-06-04,Defective
4285,14988,126,2022-12-09,Late Delivery
4286,283,857,2023-12-13,Changed Mind
4287,4431,477,2024-09-14,Defective
4288,8503,663,2024-10-19,Late Delivery
4289,17289,158,2023-09-10,Wrong Size
4290,18927,669,2024-11-03,Late Delivery
4291,9831,401,2024-03-14,Changed Mind
4292,14009,742,2024-08-26,Changed Mind
4293,12762,946,2024-07-18,Late Delivery
4294,3723,490,2024-02-29,Wrong Size
4295,970,147,2022-10-30,Wrong Size
4296,16362,898,2023-09-17,Late Delivery
4297,3749,522,2022-12-30,Wrong Size
4298,4723,792,2024-03-22,Wrong Size
4299,9997,696,2025-06-02,Late Delivery
4300,8277,824,2025-07-10,Defective
4301,14436,365,2023-07-26,Defective
4302,9087,888,2024-05-08,Changed Mind
4303,8986,88,2025-09-13,Defective
4304,4280,235,2023-07-20,Wrong Size
4305,11243,778,2023-02-24,Wrong Size
4306,14940,63,2022-12-13,Late Delivery
4307,8050,640,2024-08-01,Wrong Size
4308,14761,172,2024-07-27,Changed Mind
4309,12602,775,2024-03-18,Defective
4310,749,140,2022-10-28,Changed Mind
4311,2521,196,2024-03-07,Changed Mind
4312,14604,943,2023-04-06,Changed Mind
4313,3939,73,2024-05-28,Changed Mind
4314,11817,617,2025-06-17,Changed Mind
4315,2420,227,2025-08-27,Wrong Size
4316,1139,321,2024-01-04,Changed Mind
4317,10201,982,2022-12-27,Late Delivery
4318,5649,369,2023-07-16,Late Delivery
4319,9419,675,2024-03-28,Changed Mind
4320,854,112,2024-03-30,Wrong Size
4321,11854,844,2025-06-20,Wrong Size
4322,17027,60,2024-04-14,Changed Mind
4323,16472,46,2024-06-22,Wrong Size
4324,3001,148,2022-12-13,Wrong Size
4325,18633,205,2024-06-25,Late Delivery
4326,10505,904,2025-05-28,Late Delivery
4327,3684,455,2022-12-10,Wrong Size
4328,13130,630,2023-10-14,Wrong Size
4329,9123,200,2025-01-29,Wrong Size
4330,5347,102,2025-08-12,Changed Mind
4331,14353,446,2022-10-24,Late Delivery
4332,8981,882,2024-05-19,Changed Mind
4333,12728,154,2023-04-22,Changed Mind
4334,12346,299,2022-10-22,Changed Mind
4335,8294,704,2024-09-29,Wrong Size
4336,19863,716,2022-10-29,Wrong Size
4337,18245,733,2022-11-30,Late Delivery
4338,15790,294,2024-06-13,Late Delivery
4339,16181,704,2023-08-09,Late Delivery
4340,10072,766,2022-12-17,Defective
4341,11827,333,2024-01-11,Changed Mind
4342,3784,611,2024-07-04,Changed Mind
4343,18826,972,2023-06-22,Defective
4344,1706,159,2024-09-07,Wrong Size
4345,10919,228,2025-05-06,Defective
4346,13056,301,2024-02-12,Late Delivery
4347,12420,866,2023-12-03,Late Delivery
4348,9186,766,2025-09-06,Wrong Size
4349,4699,870,2023-06-12,Wrong Size
4350,6672,377,2025-06-08,Changed Mind
4351,12214,158,2023-04-08,Defective
4352,17514,361,2023-10-28,Late Delivery
4353,9829,285,2024-04-29,Late Delivery
4354,5884,742,2025-04-21,Changed Mind
4355,11127,354,2024-03-28,Changed Mind
4356,15517,468,2022-10-06,Wrong Size
4357,2859,775,2023-09-20,Changed Mind
4358,6159,614,2024-03-15,Defective
4359,4999,573,2024-10-24,Defective
4360,6674,811,2024-04-19,Late Delivery
4361,19575,462,2024-11-10,Late Delivery
4362,18100,964,2024-01-21,Defective
4363,18564,899,2023-04-06,Defective
4364,4686,186,2024-02-19,Defective
4365,10938,677,2024-03-06,Wrong Size
4366,630,881,2024-09-27,Wrong Size
4367,11271,640,2024-05-25,Wrong Size
4368,6169,31,2024-03-20,Changed Mind
4369,3546,521,2024-05-07,Defective
4370,4495,724,2025-07-11,Late Delivery
4371,10968,702,2023-05-05,Defective
4372,19038,367,2023-05-05,Wrong Size
4373,3811,259,2025-06-18,Changed Mind
4374,18972,688,2024-08-29,Defective
4375,2034,83,2024-01-14,Defective
4376,8530,405,2023-09-12,Defective
4377,15524,751,2023-05-08,Changed Mind
4378,7325,198,2024-01-27,Wrong Size
4379,5797,115,2023-07-18,Wrong Size
4380,13864,477,2022-12-22,Defective
4381,10755,395,2024-07-09,Late Delivery
4382,1426,826,2022-10-04,Changed Mind
4383,5129,701,2022-11-28,Defective
4384,5533,138,2025-08-03,Wrong Size
4385,689,294,2025-08-25,Changed Mind
4386,694,686,2023-03-27,Defective
4387,9635,25,2024-06-26,Defective
4388,14582,712,2024-03-19,Changed Mind
4389,1690,920,2024-06-09,Late Delivery
4390,1126,167,2023-05-29,Late Delivery
4391,2539,102,2024-05-04,Wrong Size
4392,19970,829,2025-07-05,Changed Mind
4393,16663,104,2024-01-28,Changed Mind
4394,17620,504,2024-04-07,Defective
4395,9080,945,2022-12-05,Changed Mind
4396,6500,652,2025-09-13,Wrong Size
4397,3044,38,2023-10-04,Wrong Size
4398,10904,351,2025-04-25,Defective
4399,14698,514,2024-01-16,Changed Mind
4400,2190,74,2025-08-01,Late Delivery
4401,5905,556,2024-02-28,Defective
4402,11904,49,2025-05-30,Defective
4403,10101,926,2024-07-21,Defective
4404,5339,104,2023-05-31,Late Delivery
4405,4410,396,2023-12-05,Wrong Size
4406,963,342,2023-12-23,Changed Mind
4407,10612,248,2025-04-04,Late Delivery
4408,15221,333,2023-02-13,Changed Mind
4409,6937,202,2024-06-12,Changed Mind
4410,19279,403,2025-02-26,Defective
4411,10306,344,2025-08-02,Changed Mind
4412,7874,510,2023-07-22,Late Delivery
4413,10557,924,2024-09-03,Late Delivery
4414,5645,56,2024-05-13,Changed Mind
4415,12002,306,2022-12-15,Changed Mind
4416,9933,897,2025-03-21,Wrong Size
4417,17083,65,2022-12-25,Late Delivery
