refund_id,return_id,refund_amount,refund_status,refund_date
1968,1184,45090.76,Processed,2023-06-19
1969,1613,19968.67,Pending,2023-02-03
1970,3189,9455.64,Processed,2023-01-29
1971,820,79011.57,Processed,2025-07-26
1972,405,10602.47,Pending,2025-06-28
1973,4647,58279.8,Pending,2025-04-10
1974,4815,56478.85,Processed,2025-01-23
1975,1156,71014.38,Pending,2024-10-17
1976,2723,22753.07,Pending,2024-06-04
1977,4093,37754.2,Processed,2024-02-04
1978,1401,66450.18,Processed,2023-02-16
1979,1627,40752.01,Pending,2023-12-14
1980,763,42514.1,Processed,2023-09-16
1981,2033,45275.4,Pending,2024-02-06
1982,2291,27051.18,Processed,2023-03-06
1983,3476,72598.06,Pending,2025-07-05
1984,2449,89000.31,Pending,2025-03-31
1985,812,4761.98,Pending,2024-12-27
1986,3648,13996.65,Processed,2023-03-22
1987,4153,44349.62,Pending,2024-12-25
1988,2698,37083.36,Processed,2023-08-04
1989,269,11628.34,Pending,2023-03-26
1990,4792,44480.71,Processed,2025-04-11
1991,4972,87353.97,Pending,2023-02-28
1992,4120,84835.79,Processed,2024-10-07
1993,2865,31593.63,Pending,2024-06-28
1994,2429,42228.39,Processed,2023-11-15
1995,1190,47123.32,Processed,2023-03-13
1996,2498,28947.4,Processed,2024-11-23
1997,4595,13009.13,Processed,2023-01-26
1998,3422,48634.64,Processed,2024-06-08
1999,1871,35583.97,Pending,2024-04-02
2000,2465,15745.92,Processed,2023-04-11
2001,2099,73197.47,Processed,2023-04-26
2002,4193,16923.89,Processed,2024-08-20
2003,395,14728.33,Pending,2024-05-02
2004,4707,69210.39,Pending,2025-03-30
2005,2960,10010.66,Processed,2023-01-10
2006,3532,72059.54,Processed,2024-01-28
2007,4666,19093.11,Pending,2023-05-02
2008,2221,5888.62,Processed,2024-01-09
2009,1592,21645.15,Pending,2023-02-16
2010,1210,60348.8,Processed,2025-08-01
2011,4103,173.73,Processed,2023-06-01
2012,1077,13664.64,Processed,2025-07-23
2013,3695,47334.53,Pending,2023-06-23
2014,3108,44706.9,Pending,2023-06-12
2015,2758,78963.71,Pending,2024-03-15
2016,4411,34014.93,Processed,2024-09-05
2017,444,11599.13,Pending,2023-06-06
2018,2899,1439.52,Processed,2023-10-23
2019,39,64009.52,Processed,2024-03-24
2020,4289,75951.01,Processed,2024-08-26
2021,546,6689.16,Processed,2022-09-25
2022,353,32673.67,Processed,2024-06-30
2023,902,34696.21,Pending,2023-08-13
2024,3088,27324.63,Processed,2023-05-24
2025,3660,36651.7,Processed,2023-09-08
2026,996,26056.46,Processed,2025-06-09
2027,305,52857.14,Processed,2025-05-12
2028,270,53294.8,Processed,2024-05-02
2029,2575,16478.12,Processed,2022-10-27
2030,1297,51822.72,Processed,2025-03-20
2031,3415,86928.08,Processed,2023-04-10
2032,4779,70051.39,Pending,2025-09-03
2033,2993,82929.25,Processed,2024-07-02
2034,4666,28972.97,Pending,2024-08-29
2035,34,25612.69,Pending,2024-11-08
2036,3970,76351.99,Processed,2024-04-04
2037,4850,17168.72,Pending,2024-08-18
2038,1927,38188.05,Processed,2024-11-11
2039,3393,67164.77,Pending,2024-05-23
2040,4913,74470.28,Processed,2025-06-16
2041,139,2205.12,Pending,2025-07-17
2042,4736,12148.73,Processed,2025-09-06
2043,4028,54349.23,Pending,2024-09-25
2044,4802,62145.7,Pending,2024-05-06
2045,157,21999.26,Pending,2024-12-11
2046,4252,56148.41,Pending,2023-01-24
2047,1032,19998.96,Processed,2024-09-16
2048,3002,55901.77,Pending,2024-08-08
2049,4665,33806.77,Pending,2025-02-10
2050,3403,44424.16,Processed,2023-10-01
2051,1873,74147.58,Processed,2023-05-27
2052,4021,4784.91,Pending,2024-12-03
2053,4215,53102.45,Pending,2025-03-05
2054,1383,74050.89,Pending,2023-11-12
2055,4300,63668.32,Pending,2024-12-23
2056,2744,58861.32,Pending,2023-12-01
2057,1837,45036.26,Processed,2024-07-27
2058,1847,17527.82,Processed,2024-03-15
2059,277,57057.21,Pending,2022-09-23
2060,2705,61286.63,Processed,2023-01-10
2061,398,64324.3,Processed,2024-07-31
2062,4778,20255.28,Processed,2024-09-14
2063,249,61536.04,Pending,2025-04-03
2064,4038,79154.91,Pending,2024-10-05
2065,3423,39259.99,Pending,2024-03-14
2066,7,3827.33,Pending,2024-07-14
2067,1294,66969.55,Processed,2025-08-26
2068,4613,52375.77,Processed,2023-03-31
2069,47,59637.96,Pending,2023-02-01
2070,157,49314.26,Processed,2022-11-10
2071,1771,18896.46,Processed,2025-04-18
2072,2300,38745.3,Processed,2023-05-09
2073,2390,86183.06,Pending,2022-11-17
2074,456,45430.17,Pending,2025-05-28
2075,46,80703.72,Pending,2024-01-29
2076,3716,23789.68,Pending,2022-12-18
2077,2158,27421.61,Processed,2025-03-26
2078,1370,14640.23,Processed,2025-07-28
2079,1502,80518.28,Processed,2023-01-03
2080,3103,69606.0,Pending,2023-03-23
2081,3542,14983.41,Pending,2023-11-21
2082,1397,54580.25,Processed,2024-06-22
2083,1513,2445.41,Processed,2024-08-11
2084,1055,71655.91,Pending,2025-02-20
2085,3165,42726.29,Processed,2025-03-26
2086,2720,30119.62,Pending,2022-10-29
2087,480,43467.46,Pending,2024-09-08
2088,569,6600.45,Pending,2023-03-16
2089,693,79463.71,Processed,2024-03-21
2090,24,18119.73,Pending,2022-10-08
2091,1050,30473.87,Pending,2023-01-17
2092,2275,57959.01,Processed,2024-10-07
2093,722,20491.84,Processed,2025-06-03
2094,3155,43331.43,Processed,2024-02-29
2095,2109,81549.0,Pending,2023-03-29
2096,2482,738.32,Pending,2025-08-03
2097,1252,21827.42,Processed,2023-03-19
2098,1853,81340.39,Pending,2024-06-15
2099,3041,34025.65,Pending,2023-09-26
2100,131,50449.5,Pending,2022-10-24
2101,4730,15731.43,Processed,2022-10-20
2102,622,21569.28,Pending,2024-05-08
2103,3823,4181.93,Pending,2023-02-27
2104,3960,3232.2,Processed,2025-05-26
2105,3170,62386.87,Pending,2025-01-12
2106,602,12492.37,Processed,2024-09-28
2107,2041,83836.29,Processed,2024-02-14
2108,3928,38810.76,Processed,2025-01-06
2109,4841,38027.67,Processed,2025-08-30
2110,4929,45932.04,Pending,2023-10-09
2111,934,52761.64,Pending,2024-12-31
2112,3165,52047.32,Pending,2023-08-09
2113,844,76584.94,Pending,2024-11-16
2114,3918,47572.26,Pending,2023-10-03
2115,459,10398.03,Pending,2024-12-05
2116,1284,61064.68,Processed,2025-03-24
2117,714,33496.99,Processed,2023-08-10
2118,3466,8968.57,Pending,2025-07-07
2119,1910,79475.98,Pending,2025-03-28
2120,4552,80481.05,Pending,2023-03-29
2121,1878,17540.89,Processed,2024-06-23
2122,4924,55265.7,Pending,2024-05-13
2123,2648,79652.79,Processed,2025-05-02
2124,4008,53252.53,Processed,2022-10-04
2125,3288,53276.05,Processed,2023-01-16
2126,795,24587.68,Pending,2023-09-17
2127,4078,69581.59,Processed,2024-05-15
2128,1769,57591.83,Processed,2024-05-29
2129,2485,29136.48,Pending,2023-11-20
2130,581,72027.08,Processed,2025-08-28
2131,2856,71281.6,Processed,2024-03-09
2132,3026,44259.55,Pending,2023-12-12
2133,910,34894.7,Processed,2024-11-06
2134,3998,56000.85,Pending,2024-05-17
2135,1031,34654.3,Processed,2023-06-20
2136,2007,18538.04,Processed,2024-09-11
2137,4585,408.15,Pending,2024-01-11
2138,3392,71661.58,Pending,2024-10-12
2139,3171,12745.2,Pending,2023-03-01
2140,3732,74617.84,Processed,2023-01-21
2141,1733,69073.34,Processed,2025-08-17
2142,251,12302.28,Pending,2024-07-04
2143,2046,35259.8,Pending,2024-08-03
2144,3386,2233.77,Processed,2024-03-22
2145,859,48474.02,Processed,2023-12-05
2146,1578,48179.08,Pending,2025-05-19
2147,2439,10771.23,Processed,2023-10-26
2148,4918,62575.25,Processed,2022-09-29
2149,4879,30591.4,Pending,2022-12-06
2150,549,20234.37,Processed,2023-11-13
2151,4201,33776.15,Processed,2023-10-27
2152,2442,23937.73,Processed,2024-02-19
2153,4578,34914.07,Processed,2024-03-05
2154,2841,13000.49,Pending,2024-12-23
2155,731,65906.19,Pending,2023-02-21
2156,4110,12478.92,Pending,2023-07-14
2157,3593,22801.9,Processed,2023-05-19
2158,3433,58521.86,Pending,2024-01-17
2159,3885,68674.78,Processed,2023-10-18
2160,1579,80669.95,Pending,2025-07-26
2161,424,49830.68,Processed,2022-10-31
2162,3507,84540.66,Processed,2023-05-09
2163,4817,26390.35,Processed,2022-12-16
2164,892,27412.35,Processed,2025-03-26
2165,3871,24960.28,Processed,2025-03-16
2166,2606,57912.35,Pending,2024-12-20
2167,891,75983.27,Pending,2024-11-17
2168,3917,17861.41,Processed,2024-05-29
2169,3775,10292.58,Pending,2023-08-06
2170,3841,83950.9,Processed,2023-11-10
2171,4546,50717.7,Processed,2022-10-04
2172,2965,31867.05,Pending,2023-06-27
2173,1225,65426.52,Pending,2025-03-04
2174,4348,51552.33,Processed,2025-04-24
2175,2985,24114.74,Pending,2025-09-17
2176,952,76269.1,Pending,2025-07-22
2177,3707,43878.49,Pending,2025-04-07
2178,3646,51351.9,Processed,2024-09-26
2179,4869,89066.6,Processed,2023-04-11
2180,2297,19741.39,Pending,2024-07-31
2181,2225,42812.25,Pending,2023-10-19
2182,4262,85793.4,Pending,2024-06-03
2183,2010,63062.1,Processed,2023-12-29
2184,1378,53917.12,Processed,2024-04-30
2185,3595,4967.24,Pending,2022-12-01
2186,1148,68747.0,Processed,2024-04-24
2187,4016,40398.41,Processed,2023-11-25
2188,241,15460.99,Pending,2024-05-23
2189,2869,85482.19,Processed,2024-08-20
2190,1521,10468.18,Processed,2025-07-07
2191,4766,77314.13,Processed,2023-11-22
2192,2281,73654.64,Pending,2025-04-15
2193,779,25217.81,Processed,2023-12-04
2194,2187,3716.62,Pending,2025-09-15
2195,4919,32746.68,Pending,2023-03-24
2196,4338,62162.86,Processed,2025-03-21
2197,991,10803.92,Processed,2024-02-02
2198,4484,44540.19,Pending,2024-03-01
2199,806,42046.2,Pending,2024-05-28
2200,3851,47708.64,Pending,2024-11-10
2201,3899,2979.19,Pending,2023-05-05
2202,1943,31543.56,Processed,2022-12-24
2203,4879,48242.68,Pending,2023-10-05
2204,794,69203.92,Processed,2025-08-04
2205,2195,59769.78,Pending,2025-05-07
2206,1993,9881.58,Pending,2024-10-13
2207,1078,49869.09,Pending,2025-02-10
2208,1728,79980.89,Pending,2025-07-28
2209,1763,63179.06,Pending,2024-11-06
2210,4933,57043.58,Processed,2024-09-16
2211,3171,19086.34,Pending,2024-04-03
2212,1928,35281.28,Pending,2024-03-03
2213,2177,7765.08,Pending,2023-07-20
2214,1520,19079.1,Pending,2022-12-01
2215,1921,55125.82,Processed,2023-05-03
2216,2688,18247.45,Pending,2023-06-21
2217,3608,84753.05,Pending,2025-02-22
2218,2120,61913.7,Pending,2023-01-20
2219,1197,31297.34,Pending,2024-07-14
2220,3883,63994.08,Pending,2024-10-01
2221,3116,85695.9,Processed,2024-01-22
2222,3299,66613.29,Pending,2023-07-06
2223,3338,12833.57,Processed,2025-08-30
2224,833,5736.61,Pending,2025-07-23
2225,3678,66219.64,Pending,2023-02-28
2226,785,12434.37,Processed,2023-11-27
2227,787,68674.76,Pending,2023-03-15
2228,2402,71066.5,Processed,2022-12-23
2229,4680,15707.23,Pending,2023-10-21
2230,1589,1103.55,Pending,2023-07-05
2231,4950,52443.75,Processed,2023-11-06
2232,3674,12405.31,Processed,2025-09-06
2233,444,22526.2,Processed,2023-09-22
2234,181,54286.67,Processed,2025-03-03
2235,4810,4636.01,Pending,2023-05-13
2236,4865,79927.55,Pending,2025-06-17
2237,2944,29281.32,Pending,2024-08-17
2238,1419,3569.37,Pending,2023-03-27
2239,1989,81678.26,Pending,2022-12-04
2240,926,76567.6,Processed,2024-10-08
2241,4203,64547.24,Pending,2022-11-29
2242,2656,23745.46,Processed,2023-07-08
2243,2869,367.86,Processed,2024-07-07
2244,4420,52680.72,Processed,2023-09-24
2245,4561,80827.93,Processed,2024-01-07
2246,2624,8260.05,Processed,2024-07-06
2247,1258,76761.78,Pending,2023-01-15
2248,3381,65177.81,Pending,2023-07-13
2249,3302,30145.72,Pending,2022-11-05
2250,3368,71978.78,Processed,2025-08-19
2251,3143,12869.26,Pending,2025-08-25
2252,3955,77918.76,Pending,2025-06-06
2253,3503,17147.61,Pending,2025-07-18
2254,2344,5698.67,Pending,2025-05-31
2255,728,55148.29,Pending,2022-11-03
2256,4529,58978.84,Pending,2025-03-06
2257,3163,43592.24,Pending,2023-06-25
2258,3151,73163.45,Pending,2022-12-12
2259,4832,76050.79,Pending,2023-04-09
2260,3098,68695.39,Pending,2025-08-25
2261,226,22411.74,Processed,2023-09-13
2262,2841,64176.8,Pending,2023-07-24
2263,1832,60182.92,Pending,2024-08-03
2264,316,61009.46,Processed,2024-08-20
2265,204,87138.66,Pending,2023-08-14
2266,1781,78511.21,Pending,2023-09-18
2267,626,44724.54,Pending,2025-03-11
2268,1131,11916.81,Pending,2025-04-20
2269,2672,70042.61,Processed,2023-05-19
2270,3503,45063.24,Processed,2025-04-28
2271,2035,79801.83,Processed,2025-04-27
2272,1067,6097.08,Processed,2024-08-26
2273,1593,61884.36,Processed,2025-07-02
2274,2418,40897.94,Processed,2023-12-17
2275,446,88396.79,Pending,2024-07-31
2276,157,76962.16,Processed,2023-04-10
2277,3576,43874.69,Pending,2023-05-06
2278,3249,56679.01,Pending,2022-12-19
2279,3348,42493.42,Processed,2025-01-16
2280,4781,45081.12,Pending,2023-08-28
2281,2481,22400.87,Pending,2025-02-23
2282,1600,11582.85,Pending,2025-03-27
2283,1117,40453.41,Pending,2025-02-03
2284,2644,13419.91,Pending,2025-06-09
2285,1652,13264.83,Processed,2023-07-11
2286,4711,7315.02,Processed,2023-08-25
2287,2872,62738.1,Processed,2023-04-07
2288,89,45013.19,Processed,2023-05-24
2289,2400,58540.53,Pending,2024-02-13
2290,811,81797.41,Pending,2023-09-08
2291,3895,84546.89,Processed,2025-01-30
2292,2008,12467.39,Pending,2024-05-13
2293,3006,63703.28,Pending,2024-03-30
2294,2052,53618.36,Processed,2024-11-03
2295,3736,66528.99,Pending,2024-04-18
2296,4785,38602.59,Processed,2024-11-23
2297,338,75864.77,Pending,2023-06-16
2298,2737,8472.6,Pending,2025-02-20
2299,2889,79094.17,Pending,2023-02-24
2300,2590,16202.37,Processed,2025-09-04
2301,801,48822.99,Pending,2025-04-11
2302,4805,69965.6,Processed,2025-08-30
2303,1167,60028.95,Pending,2024-08-23
2304,2783,15402.8,Pending,2025-01-21
2305,2583,65658.71,Pending,2023-01-02
2306,2950,44597.46,Pending,2024-12-01
2307,2182,59505.05,Processed,2025-05-10
2308,4307,69030.03,Pending,2023-11-27
2309,2967,70208.4,Processed,2025-07-15
2310,3512,79188.7,Pending,2024-02-20
2311,1126,14413.45,Processed,2025-05-15
2312,3823,79638.49,Processed,2023-05-04
2313,2333,19612.87,Pending,2024-08-28
2314,4995,70385.92,Processed,2024-09-20
2315,4496,32075.57,Pending,2024-04-28
2316,656,4372.48,Processed,2025-05-01
2317,4969,57740.33,Processed,2025-03-22
2318,4035,48388.68,Pending,2025-02-21
2319,2586,48780.9,Processed,2023-12-30
2320,3347,77596.94,Processed,2024-10-26
2321,2025,79344.49,Processed,2024-10-21
2322,4462,73984.82,Processed,2023-11-27
2323,3940,78006.71,Pending,2024-06-24
2324,2056,3851.61,Processed,2025-09-13
2325,1588,19358.01,Pending,2025-09-09
2326,4634,56235.75,Pending,2024-06-11
2327,3246,8014.92,Processed,2024-02-07
2328,4861,37990.64,Processed,2023-09-10
2329,4236,41175.04,Processed,2025-04-10
2330,2254,68126.7,Pending,2025-07-30
2331,2925,84966.96,Pending,2022-11-12
2332,737,27918.14,Processed,2025-03-22
2333,2739,75565.61,Pending,2025-07-11
2334,2023,9787.35,Pending,2024-02-24
2335,3230,22545.69,Processed,2024-10-05
2336,1673,6904.47,Pending,2023-11-07
2337,3177,8309.2,Processed,2024-10-05
2338,4385,84302.45,Pending,2025-02-23
2339,1861,43019.85,Pending,2024-07-14
2340,1999,51263.7,Processed,2024-01-15
2341,2519,18880.49,Pending,2024-07-24
2342,1551,83128.25,Processed,2022-09-28
2343,3142,40168.61,Processed,2024-09-04
2344,3180,11313.78,Pending,2022-11-16
2345,1509,60285.46,Pending,2024-08-12
2346,4093,79568.5,Processed,2023-06-25
2347,545,63028.24,Pending,2024-02-05
2348,4288,51490.31,Pending,2024-12-07
2349,4539,26646.11,Pending,2024-08-20
2350,768,41093.18,Pending,2024-05-06
2351,2822,81431.07,Pending,2025-03-29
2352,4813,32968.83,Processed,2025-03-07
2353,4752,69335.43,Pending,2024-09-18
2354,1793,9394.17,Processed,2024-03-27
2355,4408,44887.01,Processed,2023-09-02
2356,4119,12830.21,Processed,2024-03-14
2357,189,6618.28,Pending,2023-11-09
2358,4076,74214.82,Processed,2024-02-06
2359,1029,45661.78,Processed,2022-12-29
2360,1318,58101.7,Processed,2023-12-22
2361,2808,35619.06,Pending,2023-04-04
2362,521,58581.24,Processed,2023-05-07
2363,504,43803.98,Processed,2022-12-27
2364,2700,24656.59,Pending,2025-08-20
2365,4861,24198.24,Processed,2025-01-13
2366,2116,70577.7,Processed,2024-02-09
2367,2355,37918.97,Processed,2024-10-15
2368,399,3771.97,Pending,2024-08-25
2369,4643,18095.75,Pending,2023-05-11
2370,2514,4262.55,Processed,2024-05-27
2371,3341,43827.72,Pending,2023-06-06
2372,2182,3270.68,Processed,2024-08-19
2373,4003,30784.21,Pending,2023-06-30
2374,436,67982.52,Pending,2024-07-13
2375,4675,45518.59,Pending,2025-02-13
2376,3651,70655.47,Processed,2024-09-08
2377,67,39768.91,Pending,2024-08-27
2378,97,19349.97,Pending,2024-07-15
2379,3065,87293.0,Pending,2023-04-30
2380,4410,83678.84,Processed,2023-05-09
2381,3090,56011.3,Pending,2024-01-30
2382,3980,71993.16,Processed,2023-09-02
2383,3371,87179.37,Pending,2024-12-02
2384,4134,56705.13,Pending,2024-05-05
2385,3144,62059.55,Pending,2024-09-26
2386,1096,3833.49,Pending,2024-06-14
2387,62,53141.14,Processed,2024-07-26
2388,2773,87767.96,Pending,2025-03-30
2389,4391,18376.43,Pending,2024-12-01
2390,4280,30030.52,Processed,2025-08-13
2391,3917,21886.67,Processed,2024-11-27
2392,1745,75602.35,Pending,2024-12-05
2393,2992,67641.2,Processed,2023-01-24
2394,4473,89732.9,Processed,2023-11-27
2395,3945,60217.6,Pending,2024-08-03
2396,4492,63985.2,Processed,2025-03-08
2397,1053,54158.37,Pending,2023-08-08
2398,4031,36730.86,Processed,2023-08-14
2399,4415,36000.34,Pending,2023-10-08
2400,4295,20476.59,Pending,2024-01-03
2401,348,54903.83,Pending,2024-06-30
2402,3090,34090.29,Pending,2024-01-19
2403,367,82370.94,Processed,2024-08-01
2404,3522,72141.26,Pending,2025-09-13
2405,261,88894.46,Pending,2023-11-17
2406,2476,37558.23,Processed,2022-11-28
2407,4753,6841.11,Processed,2023-01-18
2408,4744,51016.29,Processed,2024-11-24
2409,2541,35965.26,Pending,2024-01-27
2410,1253,82682.03,Processed,2025-04-11
2411,3185,43241.92,Processed,2024-08-05
2412,3057,47800.64,Processed,2024-10-31
2413,3666,75693.47,Pending,2024-06-29
2414,3253,89739.19,Pending,2023-01-22
2415,1397,30064.56,Pending,2024-08-31
2416,830,36491.07,Pending,2023-02-20
2417,3324,49437.77,Processed,2025-01-09
2418,2271,49635.06,Pending,2023-02-23
2419,777,25743.31,Processed,2023-07-22
2420,1146,37547.89,Pending,2025-09-15
2421,4502,66438.42,Processed,2023-02-09
2422,4521,54006.96,Pending,2023-10-06
2423,3982,11938.61,Processed,2024-08-28
2424,2567,7221.01,Pending,2025-08-31
2425,3445,66821.2,Pending,2023-08-03
2426,3183,25049.11,Processed,2023-04-21
2427,1651,4189.61,Pending,2024-03-03
2428,305,30792.74,Pending,2023-09-08
2429,3804,17060.26,Pending,2025-04-08
2430,1276,2951.71,Processed,2024-11-04
2431,2139,3269.74,Processed,2025-02-28
2432,823,81752.82,Processed,2024-05-12
2433,2937,7822.9,Pending,2022-12-19
2434,603,78151.16,Processed,2023-04-15
2435,3365,17240.25,Pending,2024-04-16
2436,4959,22231.26,Processed,2024-11-30
2437,3093,53338.54,Processed,2023-07-20
2438,3228,15576.99,Pending,2025-05-08
2439,4673,25597.66,Processed,2022-09-28
2440,833,35807.66,Pending,2025-02-28
2441,897,46074.83,Pending,2023-05-12
2442,153,10349.91,Processed,2025-07-01
2443,1329,31255.11,Pending,2025-06-06
2444,4197,19960.95,Processed,2022-09-22
2445,2205,2041.83,Processed,2024-07-16
2446,4672,30498.1,Processed,2023-01-17
2447,4652,26263.38,Processed,2023-05-10
2448,1986,75401.81,Pending,2023-10-30
2449,1562,3833.54,Processed,2023-07-24
2450,4165,48722.66,Processed,2025-04-21
2451,2770,78537.18,Pending,2023-01-15
2452,852,69272.8,Processed,2024-06-05
2453,1080,24669.58,Pending,2025-05-12
2454,2006,25003.12,Pending,2025-08-19
2455,691,43501.17,Processed,2025-06-04
2456,2740,27907.04,Processed,2023-07-10
2457,3837,46509.13,Processed,2023-07-19
2458,1183,39631.36,Pending,2024-07-04
2459,888,38558.62,Processed,2024-05-20
2460,1394,67222.37,Pending,2023-10-12
2461,3052,50637.04,Pending,2023-05-04
2462,1343,69521.8,Pending,2024-12-27
2463,4063,55567.55,Processed,2025-02-02
2464,2454,6801.97,Pending,2023-04-20
2465,1228,50073.16,Processed,2023-09-10
2466,2508,49512.56,Pending,2023-02-13
2467,2239,14026.53,Pending,2024-01-08
2468,1040,20955.63,Pending,2024-10-18
2469,289,40026.88,Processed,2023-12-04
2470,3983,82171.77,Processed,2025-06-25
2471,1790,13525.28,Pending,2025-01-02
2472,3451,6917.38,Pending,2024-07-11
2473,962,17884.91,Processed,2024-11-16
2474,2593,77731.77,Processed,2023-07-07
2475,1096,81219.31,Pending,2023-07-08
2476,4723,86200.77,Pending,2025-03-17
2477,2959,52897.46,Processed,2024-09-21
2478,2387,76169.28,Processed,2022-11-02
2479,1113,23425.35,Processed,2024-12-17
2480,1281,22859.15,Processed,2023-08-31
2481,1385,32000.02,Processed,2023-04-28
2482,17,65146.42,Processed,2024-09-24
2483,1676,61911.88,Processed,2023-01-04
2484,877,85830.71,Processed,2023-09-15
2485,3890,22566.8,Processed,2024-09-28
2486,888,26991.31,Pending,2025-07-05
2487,2643,8967.28,Processed,2023-10-15
2488,2914,48923.98,Pending,2023-04-25
2489,4810,68638.66,Processed,2025-05-08
2490,39,34824.03,Processed,2023-11-30
2491,1079,44486.23,Processed,2025-01-07
2492,1540,39350.29,Processed,2024-04-09
2493,4733,69006.81,Pending,2024-10-13
2494,657,71971.79,Processed,2023-07-18
2495,1619,34784.92,Pending,2023-02-16
2496,2530,86021.6,Processed,2025-02-26
2497,1142,89549.92,Processed,2025-02-02
2498,3731,62601.74,Processed,2024-02-22
2499,2165,72381.47,Processed,2025-01-23
2500,4980,22142.7,Processed,2023-12-08
2501,612,36069.93,Processed,2025-03-18
2502,1123,57917.53,Processed,2025-06-20
2503,3009,15018.38,Pending,2024-09-01
2504,3852,34535.37,Processed,2024-02-01
2505,2593,37938.86,Processed,2025-03-13
2506,1728,32907.23,Processed,2023-09-13
2507,3996,27075.53,Pending,2024-10-02
2508,4906,1915.16,Pending,2023-02-08
2509,3866,67337.9,Pending,2022-12-25
2510,1197,46476.04,Pending,2022-11-11
2511,4376,60835.74,Processed,2025-03-13
2512,2248,85487.72,Processed,2024-01-13
2513,2368,48541.3,Processed,2024-03-25
2514,4271,84302.85,Pending,2024-09-20
2515,3719,27399.51,Pending,2025-01-22
2516,4916,5354.37,Pending,2024-06-21
2517,4512,10291.96,Pending,2025-01-24
2518,3623,68841.6,Processed,2025-06-08
2519,828,2643.57,Pending,2023-11-06
2520,1417,38806.38,Processed,2024-09-03
2521,717,10765.95,Processed,2025-03-13
2522,1176,47955.36,Processed,2023-07-20
2523,4154,74803.47,Pending,2023-04-20
2524,3805,78664.58,Pending,2024-07-18
2525,3190,15661.74,Processed,2023-05-22
2526,4062,51815.46,Pending,2022-10-10
2527,2542,54069.06,Processed,2022-10-27
2528,2721,18032.55,Processed,2025-02-11
2529,3099,7111.37,Processed,2023-04-26
2530,1472,61071.44,Processed,2023-08-22
2531,2690,6526.35,Pending,2025-05-17
2532,598,87660.28,Pending,2023-11-10
2533,4158,42147.69,Processed,2023-06-28
2534,3509,24228.74,Processed,2023-07-14
2535,1168,81176.86,Pending,2024-10-15
2536,655,11183.38,Pending,2023-07-01
2537,287,23342.04,Pending,2023-06-15
2538,1154,68828.21,Pending,2024-09-08
2539,2330,62235.31,Processed,2025-02-08
2540,4451,73123.94,Processed,2023-07-08
2541,499,40044.0,Processed,2025-04-15
2542,4505,41324.96,Processed,2025-09-18
2543,153,62737.68,Processed,2024-04-17
2544,1992,40261.16,Processed,2023-05-29
2545,734,7080.06,Processed,2024-02-18
2546,2767,45612.04,Pending,2024-12-22
2547,49,57464.65,Processed,2024-01-19
2548,2369,57745.51,Processed,2025-07-18
2549,889,62428.89,Pending,2022-10-20
2550,2959,1314.02,Pending,2024-09-13
2551,3011,81540.26,Pending,2024-04-29
2552,1642,51302.58,Pending,2023-06-02
2553,3741,73982.0,Processed,2024-04-07
2554,2968,69362.01,Pending,2024-08-30
2555,1201,19098.52,Processed,2025-01-22
2556,3580,36053.01,Processed,2022-10-30
2557,1198,53271.08,Pending,2022-12-17
2558,4647,54348.94,Processed,2025-02-03
2559,2478,4290.05,Pending,2025-07-18
2560,825,23353.98,Processed,2024-04-16
2561,208,88708.41,Pending,2023-09-02
2562,1786,41006.72,Processed,2023-03-29
2563,2447,3336.19,Processed,2023-11-16
2564,2485,4882.17,Pending,2023-01-09
2565,4244,16262.65,Processed,2023-03-29
2566,3337,89917.51,Pending,2024-12-30
2567,3294,7522.94,Pending,2023-02-20
2568,1279,3599.44,Processed,2024-12-31
2569,2401,37229.86,Processed,2023-02-04
2570,1829,17435.37,Pending,2025-02-20
2571,4633,63925.45,Pending,2024-07-06
2572,3503,879.8,Processed,2025-06-16
2573,2878,49499.12,Processed,2022-12-11
2574,1912,35235.71,Processed,2022-10-19
2575,1471,33491.41,Processed,2025-05-21
2576,3037,61836.6,Pending,2023-04-02
2577,1891,7685.21,Processed,2024-02-23
2578,4051,1071.36,Pending,2025-05-01
2579,1204,64953.47,Pending,2024-09-05
2580,4590,1347.98,Processed,2025-07-29
2581,780,44681.08,Processed,2024-09-23
2582,2129,61600.12,Pending,2023-03-06
2583,3792,22917.4,Processed,2024-10-23
2584,362,84985.27,Pending,2022-11-04
2585,1964,10549.34,Processed,2024-07-05
2586,3983,61527.32,Processed,2024-05-22
2587,2655,48702.03,Pending,2023-11-17
2588,4546,34765.2,Processed,2024-05-10
2589,84,64573.64,Pending,2024-07-31
2590,1214,35287.74,Processed,2025-05-01
2591,4470,6561.38,Processed,2023-02-12
2592,3197,63971.99,Pending,2022-11-15
2593,3763,43349.66,Pending,2025-01-07
2594,2391,55409.82,Pending,2025-01-13
2595,1428,72280.4,Processed,2023-02-28
2596,932,63551.28,Pending,2022-11-28
2597,4051,44953.61,Pending,2025-03-13
2598,2261,78928.81,Processed,2024-02-13
2599,625,63954.25,Processed,2024-11-19
2600,3267,50804.67,Processed,2024-01-30
2601,3913,32355.53,Processed,2024-03-06
2602,35,11667.21,Pending,2024-11-11
2603,1214,13533.98,Processed,2025-04-26
2604,498,58216.94,Pending,2023-07-25
2605,3387,42892.56,Pending,2024-08-30
2606,340,26670.32,Pending,2023-11-02
2607,527,80257.29,Pending,2023-09-24
2608,3098,1300.87,Processed,2025-03-13
